trade_date,vt_symbol,reference_date,window,ma5,minute_bar_count,missing_reason
2026-04-29,688498.SSE,2026-04-28,14:30-14:57,1422.942,0,no_tail_window_minute_bars
2026-04-29,688548.SSE,2026-04-28,14:30-14:57,30.53,0,no_tail_window_minute_bars
2026-04-29,688628.SSE,2026-04-28,14:30-14:57,100.138,0,no_tail_window_minute_bars
2026-04-29,688807.SSE,2026-04-28,14:30-14:57,368.76800000000003,0,no_tail_window_minute_bars
2026-04-30,688001.SSE,2026-04-29,14:30-14:57,54.227999999999994,0,no_tail_window_minute_bars
2026-04-30,688141.SSE,2026-04-29,14:30-14:57,79.848,0,no_tail_window_minute_bars
2026-04-30,688183.SSE,2026-04-29,14:30-14:57,114.918,0,no_tail_window_minute_bars
2026-04-30,688502.SSE,2026-04-29,14:30-14:57,470.846,0,no_tail_window_minute_bars
2026-04-30,688525.SSE,2026-04-29,14:30-14:57,265.05,0,no_tail_window_minute_bars
2026-04-30,688548.SSE,2026-04-29,14:30-14:57,30.660000000000004,0,no_tail_window_minute_bars
2026-04-30,688610.SSE,2026-04-29,14:30-14:57,120.372,0,no_tail_window_minute_bars
2026-04-30,688677.SSE,2026-04-29,14:30-14:57,110.38199999999999,0,no_tail_window_minute_bars
2026-05-06,300308.SZSE,2026-04-30,14:30-14:57,854.5040000000001,0,no_tail_window_minute_bars
2026-05-06,300548.SZSE,2026-04-30,14:30-14:57,253.27800000000002,0,no_tail_window_minute_bars
2026-05-06,688150.SSE,2026-04-30,14:30-14:57,52.584,0,no_tail_window_minute_bars
2026-05-06,688170.SSE,2026-04-30,14:30-14:57,59.617999999999995,0,no_tail_window_minute_bars
2026-05-06,688268.SSE,2026-04-30,14:30-14:57,189.12,0,no_tail_window_minute_bars
2026-05-06,688502.SSE,2026-04-30,14:30-14:57,468.236,0,no_tail_window_minute_bars
2026-05-06,688519.SSE,2026-04-30,14:30-14:57,171.0,0,no_tail_window_minute_bars
2026-05-06,688525.SSE,2026-04-30,14:30-14:57,265.206,0,no_tail_window_minute_bars
2026-05-07,300308.SZSE,2026-05-06,14:30-14:57,848.3059999999999,0,no_tail_window_minute_bars
2026-05-07,688048.SSE,2026-05-06,14:30-14:57,364.966,0,no_tail_window_minute_bars
2026-05-07,688146.SSE,2026-05-06,14:30-14:57,75.826,0,no_tail_window_minute_bars
2026-05-07,688195.SSE,2026-05-06,14:30-14:57,331.662,0,no_tail_window_minute_bars
2026-05-07,688268.SSE,2026-05-06,14:30-14:57,192.48,0,no_tail_window_minute_bars
2026-05-07,688295.SSE,2026-05-06,14:30-14:57,58.19199999999999,0,no_tail_window_minute_bars
2026-05-07,688307.SSE,2026-05-06,14:30-14:57,91.608,0,no_tail_window_minute_bars
2026-05-07,688630.SSE,2026-05-06,14:30-14:57,264.74,0,no_tail_window_minute_bars
2026-05-08,002466.SZSE,2026-05-07,14:30-14:57,77.77000000000001,0,no_tail_window_minute_bars
2026-05-08,002475.SZSE,2026-05-07,14:30-14:57,68.424,0,no_tail_window_minute_bars
2026-05-08,688002.SSE,2026-05-07,14:30-14:57,146.606,0,no_tail_window_minute_bars
2026-05-08,688146.SSE,2026-05-07,14:30-14:57,77.146,0,no_tail_window_minute_bars
2026-05-08,688227.SSE,2026-05-07,14:30-14:57,136.768,0,no_tail_window_minute_bars
2026-05-08,688628.SSE,2026-05-07,14:30-14:57,97.4,0,no_tail_window_minute_bars
2026-05-08,688668.SSE,2026-05-07,14:30-14:57,220.794,0,no_tail_window_minute_bars
2026-05-08,688702.SSE,2026-05-07,14:30-14:57,313.594,0,no_tail_window_minute_bars
2026-05-11,688072.SSE,2026-05-08,14:30-14:57,455.088,0,no_tail_window_minute_bars
2026-05-11,688295.SSE,2026-05-08,14:30-14:57,58.831999999999994,0,no_tail_window_minute_bars
2026-05-11,688308.SSE,2026-05-08,14:30-14:57,97.97,0,no_tail_window_minute_bars
2026-05-11,688498.SSE,2026-05-08,14:30-14:57,1564.202,0,no_tail_window_minute_bars
2026-05-11,688519.SSE,2026-05-08,14:30-14:57,182.06,0,no_tail_window_minute_bars
2026-05-11,688525.SSE,2026-05-08,14:30-14:57,287.1,0,no_tail_window_minute_bars
2026-05-11,688668.SSE,2026-05-08,14:30-14:57,220.91799999999998,0,no_tail_window_minute_bars
2026-05-11,688802.SSE,2026-05-08,14:30-14:57,781.894,0,no_tail_window_minute_bars
2026-05-12,688005.SSE,2026-05-11,14:30-14:57,37.746,0,no_tail_window_minute_bars
2026-05-12,688020.SSE,2026-05-11,14:30-14:57,160.814,0,no_tail_window_minute_bars
2026-05-12,688275.SSE,2026-05-11,14:30-14:57,152.922,0,no_tail_window_minute_bars
2026-05-12,688308.SSE,2026-05-11,14:30-14:57,98.91,0,no_tail_window_minute_bars
2026-05-12,688337.SSE,2026-05-11,14:30-14:57,61.44199999999999,0,no_tail_window_minute_bars
2026-05-12,688519.SSE,2026-05-11,14:30-14:57,184.52,0,no_tail_window_minute_bars
2026-05-12,688702.SSE,2026-05-11,14:30-14:57,316.37399999999997,0,no_tail_window_minute_bars
2026-05-12,688802.SSE,2026-05-11,14:30-14:57,796.722,0,no_tail_window_minute_bars
2026-05-13,603083.SSE,2026-05-12,14:30-14:57,188.07,0,no_tail_window_minute_bars
2026-05-13,688025.SSE,2026-05-12,14:30-14:57,369.33000000000004,0,no_tail_window_minute_bars
2026-05-13,688295.SSE,2026-05-12,14:30-14:57,60.20399999999999,0,no_tail_window_minute_bars
2026-05-13,688379.SSE,2026-05-12,14:30-14:57,74.64200000000001,0,no_tail_window_minute_bars
2026-05-13,688485.SSE,2026-05-12,14:30-14:57,60.772000000000006,0,no_tail_window_minute_bars
2026-05-13,688530.SSE,2026-05-12,14:30-14:57,55.944,0,no_tail_window_minute_bars
2026-05-13,688549.SSE,2026-05-12,14:30-14:57,12.61,0,no_tail_window_minute_bars
2026-05-13,688661.SSE,2026-05-12,14:30-14:57,125.01399999999998,0,no_tail_window_minute_bars
2026-05-14,603083.SSE,2026-05-13,14:30-14:57,190.554,0,no_tail_window_minute_bars
2026-05-14,688166.SSE,2026-05-13,14:30-14:57,66.304,0,no_tail_window_minute_bars
2026-05-14,688268.SSE,2026-05-13,14:30-14:57,170.606,0,no_tail_window_minute_bars
2026-05-14,688275.SSE,2026-05-13,14:30-14:57,152.686,0,no_tail_window_minute_bars
2026-05-14,688295.SSE,2026-05-13,14:30-14:57,60.46,0,no_tail_window_minute_bars
2026-05-14,688313.SSE,2026-05-13,14:30-14:57,177.01,0,no_tail_window_minute_bars
2026-05-14,688379.SSE,2026-05-13,14:30-14:57,77.204,0,no_tail_window_minute_bars
2026-05-14,688530.SSE,2026-05-13,14:30-14:57,56.168000000000006,0,no_tail_window_minute_bars
2026-05-15,688141.SSE,2026-05-14,14:30-14:57,104.21600000000001,0,no_tail_window_minute_bars
2026-05-15,688313.SSE,2026-05-14,14:30-14:57,179.672,0,no_tail_window_minute_bars
2026-05-15,688328.SSE,2026-05-14,14:30-14:57,66.048,0,no_tail_window_minute_bars
2026-05-15,688390.SSE,2026-05-14,14:30-14:57,115.30999999999999,0,no_tail_window_minute_bars
2026-05-15,688456.SSE,2026-05-14,14:30-14:57,82.13199999999999,0,no_tail_window_minute_bars
2026-05-15,688498.SSE,2026-05-14,14:30-14:57,1654.6,0,no_tail_window_minute_bars
2026-05-15,688502.SSE,2026-05-14,14:30-14:57,554.542,0,no_tail_window_minute_bars
2026-05-15,688668.SSE,2026-05-14,14:30-14:57,240.594,0,no_tail_window_minute_bars
2026-05-18,688150.SSE,2026-05-15,14:30-14:57,58.306,0,no_tail_window_minute_bars
2026-05-18,688312.SSE,2026-05-15,14:30-14:57,85.232,0,no_tail_window_minute_bars
2026-05-18,688381.SSE,2026-05-15,14:30-14:57,34.888,0,no_tail_window_minute_bars
2026-05-18,688502.SSE,2026-05-15,14:30-14:57,558.174,0,no_tail_window_minute_bars
2026-05-18,688536.SSE,2026-05-15,14:30-14:57,294.96799999999996,0,no_tail_window_minute_bars
2026-05-18,688766.SSE,2026-05-15,14:30-14:57,409.424,0,no_tail_window_minute_bars
2026-05-18,688783.SSE,2026-05-15,14:30-14:57,34.37,0,no_tail_window_minute_bars
2026-05-18,688800.SSE,2026-05-15,14:30-14:57,133.372,0,no_tail_window_minute_bars
2026-05-19,300308.SZSE,2026-05-18,14:30-14:57,1048.012,0,no_tail_window_minute_bars
2026-05-19,688220.SSE,2026-05-18,14:30-14:57,109.474,0,no_tail_window_minute_bars
2026-05-19,688234.SSE,2026-05-18,14:30-14:57,150.856,0,no_tail_window_minute_bars
2026-05-19,688268.SSE,2026-05-18,14:30-14:57,177.366,0,no_tail_window_minute_bars
2026-05-19,688449.SSE,2026-05-18,14:30-14:57,67.56,0,no_tail_window_minute_bars
2026-05-19,688530.SSE,2026-05-18,14:30-14:57,55.141999999999996,0,no_tail_window_minute_bars
2026-05-19,688661.SSE,2026-05-18,14:30-14:57,122.16199999999999,0,no_tail_window_minute_bars
2026-05-19,688766.SSE,2026-05-18,14:30-14:57,415.82399999999996,0,no_tail_window_minute_bars
2026-05-20,688090.SSE,2026-05-19,14:30-14:57,87.982,0,no_tail_window_minute_bars
2026-05-20,688141.SSE,2026-05-19,14:30-14:57,101.114,0,no_tail_window_minute_bars
2026-05-20,688300.SSE,2026-05-19,14:30-14:57,124.44200000000001,0,no_tail_window_minute_bars
2026-05-20,688308.SSE,2026-05-19,14:30-14:57,111.546,0,no_tail_window_minute_bars
2026-05-20,688379.SSE,2026-05-19,14:30-14:57,75.41,0,no_tail_window_minute_bars
2026-05-20,688519.SSE,2026-05-19,14:30-14:57,186.20999999999998,0,no_tail_window_minute_bars
2026-05-20,688766.SSE,2026-05-19,14:30-14:57,420.808,0,no_tail_window_minute_bars
2026-05-20,688800.SSE,2026-05-19,14:30-14:57,137.29000000000002,0,no_tail_window_minute_bars
2026-05-21,688234.SSE,2026-05-20,14:30-14:57,156.3,0,no_tail_window_minute_bars
2026-05-21,688268.SSE,2026-05-20,14:30-14:57,181.92000000000002,0,no_tail_window_minute_bars
2026-05-21,688379.SSE,2026-05-20,14:30-14:57,75.452,0,no_tail_window_minute_bars
2026-05-21,688519.SSE,2026-05-20,14:30-14:57,183.3,0,no_tail_window_minute_bars
2026-05-21,688525.SSE,2026-05-20,14:30-14:57,318.15600000000006,0,no_tail_window_minute_bars
2026-05-21,688530.SSE,2026-05-20,14:30-14:57,55.432,0,no_tail_window_minute_bars
2026-05-21,688603.SSE,2026-05-20,14:30-14:57,147.114,0,no_tail_window_minute_bars
2026-05-21,688766.SSE,2026-05-20,14:30-14:57,417.608,0,no_tail_window_minute_bars
2026-05-22,688120.SSE,2026-05-21,14:30-14:57,279.22200000000004,0,no_tail_window_minute_bars
2026-05-22,688200.SSE,2026-05-21,14:30-14:57,433.58000000000004,0,no_tail_window_minute_bars
2026-05-22,688368.SSE,2026-05-21,14:30-14:57,196.076,0,no_tail_window_minute_bars
2026-05-22,688515.SSE,2026-05-21,14:30-14:57,219.91199999999998,0,no_tail_window_minute_bars
2026-05-22,688519.SSE,2026-05-21,14:30-14:57,183.78,0,no_tail_window_minute_bars
2026-05-22,688677.SSE,2026-05-21,14:30-14:57,125.22200000000001,0,no_tail_window_minute_bars
2026-05-22,688702.SSE,2026-05-21,14:30-14:57,300.07,0,no_tail_window_minute_bars
2026-05-22,688807.SSE,2026-05-21,14:30-14:57,445.62,0,no_tail_window_minute_bars
2026-05-25,300308.SZSE,2026-05-22,14:30-14:57,1028.664,0,no_tail_window_minute_bars
2026-05-25,688052.SSE,2026-05-22,14:30-14:57,234.462,0,no_tail_window_minute_bars
2026-05-25,688126.SSE,2026-05-22,14:30-14:57,27.784,0,no_tail_window_minute_bars
2026-05-25,688146.SSE,2026-05-22,14:30-14:57,132.44,0,no_tail_window_minute_bars
2026-05-25,688200.SSE,2026-05-22,14:30-14:57,441.16999999999996,0,no_tail_window_minute_bars
2026-05-25,688485.SSE,2026-05-22,14:30-14:57,56.129999999999995,0,no_tail_window_minute_bars
2026-05-25,688508.SSE,2026-05-22,14:30-14:57,90.952,0,no_tail_window_minute_bars
2026-05-25,688702.SSE,2026-05-22,14:30-14:57,304.116,0,no_tail_window_minute_bars
2026-05-26,301308.SZSE,2026-05-25,14:30-14:57,557.586,0,no_tail_window_minute_bars
2026-05-26,688037.SSE,2026-05-25,14:30-14:57,292.994,0,no_tail_window_minute_bars
2026-05-26,688146.SSE,2026-05-25,14:30-14:57,132.126,0,no_tail_window_minute_bars
2026-05-26,688409.SSE,2026-05-25,14:30-14:57,173.298,0,no_tail_window_minute_bars
2026-05-26,688449.SSE,2026-05-25,14:30-14:57,83.776,0,no_tail_window_minute_bars
2026-05-26,688515.SSE,2026-05-25,14:30-14:57,224.804,0,no_tail_window_minute_bars
2026-05-26,688766.SSE,2026-05-25,14:30-14:57,412.68,0,no_tail_window_minute_bars
2026-05-26,688800.SSE,2026-05-25,14:30-14:57,137.06,0,no_tail_window_minute_bars
2026-05-27,688008.SSE,2026-05-26,14:30-14:57,269.534,0,no_tail_window_minute_bars
2026-05-27,688017.SSE,2026-05-26,14:30-14:57,337.62600000000003,0,no_tail_window_minute_bars
2026-05-27,688052.SSE,2026-05-26,14:30-14:57,247.62600000000003,0,no_tail_window_minute_bars
2026-05-27,688141.SSE,2026-05-26,14:30-14:57,99.19,0,no_tail_window_minute_bars
2026-05-27,688143.SSE,2026-05-26,14:30-14:57,141.84,0,no_tail_window_minute_bars
2026-05-27,688234.SSE,2026-05-26,14:30-14:57,152.552,0,no_tail_window_minute_bars
2026-05-27,688390.SSE,2026-05-26,14:30-14:57,140.612,0,no_tail_window_minute_bars
2026-05-27,688531.SSE,2026-05-26,14:30-14:57,163.136,0,no_tail_window_minute_bars
2026-05-28,688072.SSE,2026-05-27,14:30-14:57,672.2360000000001,0,no_tail_window_minute_bars
2026-05-28,688120.SSE,2026-05-27,14:30-14:57,285.616,0,no_tail_window_minute_bars
2026-05-28,688141.SSE,2026-05-27,14:30-14:57,98.366,0,no_tail_window_minute_bars
2026-05-28,688359.SSE,2026-05-27,14:30-14:57,137.028,0,no_tail_window_minute_bars
2026-05-28,688525.SSE,2026-05-27,14:30-14:57,311.748,0,no_tail_window_minute_bars
2026-05-28,688585.SSE,2026-05-27,14:30-14:57,195.124,0,no_tail_window_minute_bars
2026-05-28,688603.SSE,2026-05-27,14:30-14:57,168.286,0,no_tail_window_minute_bars
2026-05-28,688807.SSE,2026-05-27,14:30-14:57,483.64799999999997,0,no_tail_window_minute_bars
2026-05-29,000988.SZSE,2026-05-28,14:30-14:57,164.81599999999997,0,no_tail_window_minute_bars
2026-05-29,002384.SZSE,2026-05-28,14:30-14:57,222.07200000000003,0,no_tail_window_minute_bars
2026-05-29,301308.SZSE,2026-05-28,14:30-14:57,550.71,0,no_tail_window_minute_bars
2026-05-29,688082.SSE,2026-05-28,14:30-14:57,241.206,0,no_tail_window_minute_bars
2026-05-29,688409.SSE,2026-05-28,14:30-14:57,165.336,0,no_tail_window_minute_bars
2026-05-29,688545.SSE,2026-05-28,14:30-14:57,79.486,0,no_tail_window_minute_bars
2026-05-29,688610.SSE,2026-05-28,14:30-14:57,193.816,0,no_tail_window_minute_bars
2026-05-29,688663.SSE,2026-05-28,14:30-14:57,94.59200000000001,0,no_tail_window_minute_bars
2026-06-01,002185.SZSE,2026-05-29,14:30-14:57,19.324,0,no_tail_window_minute_bars
2026-06-01,301308.SZSE,2026-05-29,14:30-14:57,551.068,0,no_tail_window_minute_bars
2026-06-01,688003.SSE,2026-05-29,14:30-14:57,103.296,0,no_tail_window_minute_bars
2026-06-01,688052.SSE,2026-05-29,14:30-14:57,259.59000000000003,0,no_tail_window_minute_bars
2026-06-01,688308.SSE,2026-05-29,14:30-14:57,144.382,0,no_tail_window_minute_bars
2026-06-01,688531.SSE,2026-05-29,14:30-14:57,175.82399999999998,0,no_tail_window_minute_bars
2026-06-01,688668.SSE,2026-05-29,14:30-14:57,288.712,0,no_tail_window_minute_bars
2026-06-01,688719.SSE,2026-05-29,14:30-14:57,75.634,0,no_tail_window_minute_bars
2026-06-02,002281.SZSE,2026-06-01,14:30-14:57,206.51399999999998,0,no_tail_window_minute_bars
2026-06-02,300308.SZSE,2026-06-01,14:30-14:57,1140.7040000000002,0,no_tail_window_minute_bars
2026-06-02,600183.SSE,2026-06-01,14:30-14:57,134.36399999999998,0,no_tail_window_minute_bars
2026-06-02,688079.SSE,2026-06-01,14:30-14:57,22.448,0,no_tail_window_minute_bars
2026-06-02,688218.SSE,2026-06-01,14:30-14:57,44.528,0,no_tail_window_minute_bars
2026-06-02,688328.SSE,2026-06-01,14:30-14:57,73.712,0,no_tail_window_minute_bars
2026-06-02,688390.SSE,2026-06-01,14:30-14:57,144.23399999999998,0,no_tail_window_minute_bars
2026-06-02,688783.SSE,2026-06-01,14:30-14:57,35.208,0,no_tail_window_minute_bars
2026-06-03,000725.SZSE,2026-06-02,14:30-14:57,5.468,0,no_tail_window_minute_bars
2026-06-03,603986.SSE,2026-06-02,14:30-14:57,481.37600000000003,0,no_tail_window_minute_bars
2026-06-03,688017.SSE,2026-06-02,14:30-14:57,307.286,0,no_tail_window_minute_bars
2026-06-03,688328.SSE,2026-06-02,14:30-14:57,74.468,0,no_tail_window_minute_bars
2026-06-03,688531.SSE,2026-06-02,14:30-14:57,177.92000000000002,0,no_tail_window_minute_bars
2026-06-03,688668.SSE,2026-06-02,14:30-14:57,287.402,0,no_tail_window_minute_bars
2026-06-03,688677.SSE,2026-06-02,14:30-14:57,147.706,0,no_tail_window_minute_bars
2026-06-03,688690.SSE,2026-06-02,14:30-14:57,39.682,0,no_tail_window_minute_bars
2026-06-04,688260.SSE,2026-06-03,14:30-14:57,90.5,0,no_tail_window_minute_bars
2026-06-04,688308.SSE,2026-06-03,14:30-14:57,145.27800000000002,0,no_tail_window_minute_bars
2026-06-04,688347.SSE,2026-06-03,14:30-14:57,233.794,0,no_tail_window_minute_bars
2026-06-04,688519.SSE,2026-06-03,14:30-14:57,231.234,0,no_tail_window_minute_bars
2026-06-04,688536.SSE,2026-06-03,14:30-14:57,301.48,0,no_tail_window_minute_bars
2026-06-04,688551.SSE,2026-06-03,14:30-14:57,68.17999999999999,0,no_tail_window_minute_bars
2026-06-04,688585.SSE,2026-06-03,14:30-14:57,177.644,0,no_tail_window_minute_bars
2026-06-04,688610.SSE,2026-06-03,14:30-14:57,180.19400000000002,0,no_tail_window_minute_bars
2026-06-05,600584.SSE,2026-06-04,14:30-14:57,78.652,0,no_tail_window_minute_bars
2026-06-05,688052.SSE,2026-06-04,14:30-14:57,244.42200000000003,0,no_tail_window_minute_bars
2026-06-05,688120.SSE,2026-06-04,14:30-14:57,250.738,0,no_tail_window_minute_bars
2026-06-05,688301.SSE,2026-06-04,14:30-14:57,187.402,0,no_tail_window_minute_bars
2026-06-05,688352.SSE,2026-06-04,14:30-14:57,21.848000000000003,0,no_tail_window_minute_bars
2026-06-05,688368.SSE,2026-06-04,14:30-14:57,213.096,0,no_tail_window_minute_bars
2026-06-05,688585.SSE,2026-06-04,14:30-14:57,175.454,0,no_tail_window_minute_bars
2026-06-05,688663.SSE,2026-06-04,14:30-14:57,91.508,0,no_tail_window_minute_bars
2026-06-08,002384.SZSE,2026-06-05,14:30-14:57,217.17600000000002,0,no_tail_window_minute_bars
2026-06-08,603986.SSE,2026-06-05,14:30-14:57,490.446,0,no_tail_window_minute_bars
2026-06-08,688003.SSE,2026-06-05,14:30-14:57,103.34400000000001,0,no_tail_window_minute_bars
2026-06-08,688143.SSE,2026-06-05,14:30-14:57,174.28400000000002,0,no_tail_window_minute_bars
2026-06-08,688218.SSE,2026-06-05,14:30-14:57,42.968,0,no_tail_window_minute_bars
2026-06-08,688368.SSE,2026-06-05,14:30-14:57,212.164,0,no_tail_window_minute_bars
2026-06-08,688519.SSE,2026-06-05,14:30-14:57,233.454,0,no_tail_window_minute_bars
2026-06-08,688700.SSE,2026-06-05,14:30-14:57,86.612,0,no_tail_window_minute_bars
2026-06-09,002938.SZSE,2026-06-08,14:30-14:57,109.86800000000001,0,no_tail_window_minute_bars
2026-06-09,601869.SSE,2026-06-08,14:30-14:57,438.31800000000004,0,no_tail_window_minute_bars
2026-06-09,688082.SSE,2026-06-08,14:30-14:57,249.01799999999997,0,no_tail_window_minute_bars
2026-06-09,688090.SSE,2026-06-08,14:30-14:57,102.80999999999999,0,no_tail_window_minute_bars
2026-06-09,688257.SSE,2026-06-08,14:30-14:57,103.77000000000001,0,no_tail_window_minute_bars
2026-06-09,688268.SSE,2026-06-08,14:30-14:57,181.296,0,no_tail_window_minute_bars
2026-06-09,688308.SSE,2026-06-08,14:30-14:57,149.152,0,no_tail_window_minute_bars
2026-06-09,688719.SSE,2026-06-08,14:30-14:57,77.732,0,no_tail_window_minute_bars
2026-06-10,000636.SZSE,2026-06-09,14:30-14:57,60.06,0,no_tail_window_minute_bars
2026-06-10,002384.SZSE,2026-06-09,14:30-14:57,224.11999999999998,0,no_tail_window_minute_bars
2026-06-10,600584.SSE,2026-06-09,14:30-14:57,76.28999999999999,0,no_tail_window_minute_bars
2026-06-10,603986.SSE,2026-06-09,14:30-14:57,496.81000000000006,0,no_tail_window_minute_bars
2026-06-10,688268.SSE,2026-06-09,14:30-14:57,189.78400000000002,0,no_tail_window_minute_bars
2026-06-10,688308.SSE,2026-06-09,14:30-14:57,152.494,0,no_tail_window_minute_bars
2026-06-10,688347.SSE,2026-06-09,14:30-14:57,229.08800000000002,0,no_tail_window_minute_bars
2026-06-10,688700.SSE,2026-06-09,14:30-14:57,88.326,0,no_tail_window_minute_bars
2026-06-11,000636.SZSE,2026-06-10,14:30-14:57,59.914,240,tail_ma5_not_triggered
2026-06-11,600584.SSE,2026-06-10,14:30-14:57,75.074,240,tail_ma5_not_triggered
2026-06-11,688257.SSE,2026-06-10,14:30-14:57,108.41600000000001,0,no_tail_window_minute_bars
2026-06-11,688260.SSE,2026-06-10,14:30-14:57,88.574,0,no_tail_window_minute_bars
2026-06-11,688268.SSE,2026-06-10,14:30-14:57,192.666,0,no_tail_window_minute_bars
2026-06-11,688322.SSE,2026-06-10,14:30-14:57,133.53799999999998,0,no_tail_window_minute_bars
2026-06-11,688371.SSE,2026-06-10,14:30-14:57,37.682,0,no_tail_window_minute_bars
2026-06-11,688381.SSE,2026-06-10,14:30-14:57,40.144,0,no_tail_window_minute_bars
