vt_symbol,name,date,ym,res,D1开%,D1收%,板留%,地基,回撤%,蹲深%,弹回%,低点位置,振幅%,破顶,断板,上波高,昨幅%,昨上影%,昨涨停家,is_wv,is_lim,n1_lim
603300.SSE,海南华铁,2025-02-18,2025-02,封D1正,3.41,3.07,3.07,HIGH·新高贴顶,0.5,0.5,0.0,1.0,11.87,True,5,4,-6.21,0.0,74.0,False,True,False
603306.SSE,华懋科技,2026-04-29,2026-04,炸板,0.24,0.0,0.0,DN·阴跌到点,-4.98,-4.98,0.0,1.0,17.39,True,14,2,-1.67,1.95,53.0,False,False,False
603315.SSE,福鞍股份,2025-03-17,2025-03,连板,10.03,10.03,19.79,U·U型蹲,-10.79,-20.36,12.02,0.4,16.34,False,17,2,-0.53,0.53,66.0,True,True,True
603315.SSE,福鞍股份,2025-04-17,2025-04,封D1负,0.93,-2.88,-2.88,V·V末反,-39.65,-43.62,7.05,0.6470588235294118,59.62,False,19,4,-2.18,0.75,40.0,False,True,False
603316.SSE,诚邦股份,2024-03-22,2024-03,封D1正,-0.7,2.26,2.26,FLAT·横盘平台,-6.79,-7.32,0.58,0.0,1.73,False,4,2,-1.14,1.52,56.0,False,True,False
603316.SSE,诚邦股份,2025-03-07,2025-03,炸板,-3.98,-5.51,-5.51,LB·L趴底,-16.81,-17.37,0.68,0.25,8.98,False,6,3,0.17,0.17,87.0,False,False,False
603316.SSE,诚邦股份,2025-10-14,2025-10,炸板,-9.62,-8.18,-8.18,FLAT·横盘平台,-9.77,-10.2,0.48,0.3333333333333333,8.88,False,8,2,-7.71,3.38,48.0,False,False,False
603316.SSE,诚邦股份,2025-10-20,2025-10,封D1正,0.08,5.31,5.31,DN·阴跌到点,-15.16,-15.16,0.0,1.0,15.24,False,12,2,-5.67,2.56,34.0,False,True,False
603320.SSE,迪贝电气,2025-01-14,2025-01,封D1负,1.0,-1.37,-1.37,DN·阴跌到点,-21.1,-21.1,0.0,1.0,20.62,False,5,3,-8.14,0.63,42.0,False,True,False
603322.SSE,超讯科技,2023-05-26,2023-05,封D1负,-2.52,-3.3,-3.3,HIGH·新高贴顶,-1.05,-7.73,7.24,0.0,43.02,True,19,2,-7.3,0.0,36.0,False,True,False
603324.SSE,盛剑科技,2024-08-30,2024-08,封D1负,1.25,-2.02,-2.02,DN·阴跌到点,-12.35,-12.35,0.0,1.0,28.84,True,14,2,-2.43,0.0,37.0,False,True,False
603327.SSE,福蓉科技,2024-03-28,2024-03,炸板,-4.5,3.75,3.75,DN·阴跌到点,-13.37,-13.37,0.0,1.0,7.61,False,6,3,-5.06,2.22,39.0,False,False,False
603327.SSE,福蓉科技,2025-12-08,2025-12,炸板,-7.34,3.56,3.56,FLAT·横盘平台,-4.14,-4.14,0.0,1.0,7.29,True,3,3,-6.8,1.75,58.0,False,False,False
603330.SSE,天洋新材,2026-06-30,2026-06,炸板,-0.99,5.06,9.88,DN·阴跌到点,-21.79,-21.79,0.0,1.0,22.28,False,17,4,-3.03,3.43,89.0,False,False,True
603332.SSE,苏州龙杰,2025-06-09,2025-06,连板,6.05,10.02,18.28,DN·阴跌到点,-24.79,-24.79,0.0,1.0,41.22,True,8,3,-4.92,0.45,44.0,True,True,True
603333.SSE,福华尚纬,2024-12-19,2024-12,封D1负,1.1,-2.2,-2.2,HIGH·新高贴顶,-2.36,-11.61,10.47,0.17647058823529413,23.16,True,19,2,-1.98,0.0,84.0,False,True,False
603335.SSE,迪生力,2026-06-25,2026-06,封D1负,-2.2,-0.66,-0.66,MID·中位浅调,-6.66,-7.45,0.85,0.6,10.0,True,7,2,-8.31,0.22,87.0,False,True,False
603335.SSE,迪生力,2026-06-30,2026-06,封D1正,0.22,2.21,2.21,MID·中位浅调,-7.11,-7.45,0.37,0.375,10.98,True,10,2,-8.96,3.54,89.0,False,True,False
603336.SSE,宏辉果蔬,2024-08-08,2024-08,炸板,-5.71,-7.43,-7.43,MID·中位浅调,-18.04,-22.16,5.3,0.3076923076923077,20.53,False,15,3,0.0,1.26,42.0,False,False,False
603351.SSE,威尔药业,2025-04-28,2025-04,封D1负,1.01,-2.61,-2.61,HIGH·新高贴顶,-3.93,-3.93,0.0,1.0,6.49,True,4,3,-6.09,3.03,59.0,False,True,False
603353.SSE,和顺石油,2023-11-07,2023-11,炸板,-4.77,-5.75,-5.75,HIGH·新高贴顶,3.06,-7.6,11.54,0.25,16.94,True,14,3,-0.14,2.28,47.0,False,False,False
603353.SSE,和顺石油,2025-11-27,2025-11,连板,5.83,9.99,10.79,DN·阴跌到点,-19.49,-19.49,0.0,1.0,25.42,True,7,3,-4.01,2.85,54.0,True,True,True
603357.SSE,设计总院,2024-03-28,2024-03,封D1正,0.71,1.51,1.51,DN·阴跌到点,-13.61,-13.61,0.0,1.0,8.44,False,5,2,-5.85,0.63,39.0,False,True,False
603357.SSE,设计总院,2024-04-26,2024-04,炸板,-6.88,-4.29,-4.29,HIGH·新高贴顶,-2.77,-3.72,0.99,0.5,8.36,True,6,2,-1.49,2.37,32.0,False,False,False
603358.SSE,华达科技,2026-08-04,2026-08,封D1正,0.0,5.35,5.35,HIGH·新高贴顶,-3.87,-5.47,1.69,0.3333333333333333,6.02,True,5,2,-4.08,2.37,69.0,False,True,False
603360.SSE,百傲化学,2024-10-23,2024-10,炸板,-4.4,-3.0,-3.0,HIGH·新高贴顶,5.7,-2.73,8.67,0.1111111111111111,10.16,True,11,2,0.0,1.6,85.0,False,False,False
603360.SSE,百傲化学,2024-10-29,2024-10,炸板,-3.69,-1.52,-1.52,HIGH·新高贴顶,11.63,-2.73,14.76,0.07692307692307693,16.86,True,15,2,0.31,3.92,179.0,False,False,False
603363.SSE,傲农生物,2025-09-08,2025-09,封D1负,3.09,-1.55,-1.55,HIGH·新高贴顶,2.84,0.0,2.84,0.6666666666666666,6.13,True,8,2,-2.08,0.0,71.0,False,True,False
603367.SSE,辰欣药业,2025-08-06,2025-08,炸板,-3.18,-0.42,-0.42,HIGH·新高贴顶,5.33,5.22,0.1,0.0,7.23,True,5,3,-6.65,0.75,44.0,False,False,False
603373.SSE,安邦护卫,2024-01-04,2024-01,炸板,-3.83,-4.97,-4.97,HIGH·新高贴顶,2.36,-4.86,7.6,0.0,10.01,True,4,2,-2.2,2.11,33.0,False,False,False
603380.SSE,易德龙,2026-07-08,2026-07,封D1负,-0.11,-10.0,-10.0,FLAT·横盘平台,-4.74,-6.87,2.28,0.7,9.45,True,12,2,-6.38,2.55,30.0,False,True,False
603383.SSE,顶点软件,2024-10-18,2024-10,炸板,-2.56,-5.26,-5.26,MID·中位浅调,-10.03,-12.83,3.21,0.3333333333333333,23.46,True,8,3,0.24,2.71,41.0,False,False,False
603386.SSE,骏亚科技,2024-06-25,2024-06,连板,5.1,10.03,6.31,FLAT·横盘平台,-5.32,-6.31,1.06,0.0,5.48,False,9,2,-2.87,3.23,15.0,True,True,True
603386.SSE,骏亚科技,2024-07-24,2024-07,炸板,-4.76,-1.59,-1.59,LB·L趴底,-14.49,-16.43,2.32,0.42857142857142855,16.09,False,9,2,-5.14,2.4,30.0,False,False,False
603386.SSE,骏亚科技,2025-12-29,2025-12,炸板,-6.44,-1.62,-1.62,DN·阴跌到点,-25.01,-26.55,2.09,0.75,22.57,False,14,5,-1.88,0.84,69.0,False,False,False
603387.SSE,基蛋生物,2026-03-27,2026-03,封D1正,1.01,3.13,3.13,MID·中位浅调,-13.29,-16.28,3.57,0.4,17.38,False,7,2,-1.85,1.53,36.0,False,True,False
603387.SSE,基蛋生物,2026-04-10,2026-04,炸板,-2.24,-6.99,-6.99,U·U型蹲,-6.07,-16.28,12.2,0.14285714285714285,22.55,True,16,2,-3.75,0.99,50.0,False,False,False
603389.SSE,亚振家居,2024-01-09,2024-01,封D1负,3.92,-1.76,-1.76,MID·中位浅调,-23.09,-26.29,4.34,0.2222222222222222,22.17,False,11,3,-2.75,0.58,29.0,False,True,False
603389.SSE,亚振家居,2024-03-22,2024-03,连板,9.4,9.93,31.74,FLAT·横盘平台,-7.4,-7.4,0.0,1.0,3.7,False,5,2,-0.77,0.58,56.0,True,True,True
603389.SSE,亚振家居,2024-04-23,2024-04,封D1负,0.0,-1.4,-1.4,DN·阴跌到点,-52.85,-52.85,0.0,1.0,91.0,False,16,5,-4.89,1.22,40.0,False,True,False
603389.SSE,亚振家居,2024-06-07,2024-06,封D1正,7.05,1.32,1.32,DN·阴跌到点,-40.06,-40.06,0.0,1.0,50.12,False,14,5,-7.61,2.01,16.0,False,True,False
603389.SSE,亚振家居,2024-06-19,2024-06,封D1正,1.64,2.01,2.01,FLAT·横盘平台,-8.96,-8.96,0.0,1.0,0.8,False,3,2,-0.8,0.0,26.0,False,True,False
603390.SSE,通达电气,2024-06-18,2024-06,封D1正,4.36,1.59,1.59,U·U型蹲,-20.74,-27.3,9.03,0.4,29.32,False,12,2,-0.43,1.88,19.0,False,True,False
603390.SSE,通达电气,2025-06-11,2025-06,封D1负,-2.5,-4.48,-4.48,DN·阴跌到点,-21.47,-21.87,0.51,0.6666666666666666,31.2,True,8,4,-0.58,0.79,36.0,False,True,False
603390.SSE,通达电气,2026-05-15,2026-05,封D1负,5.34,-2.97,-2.97,FLAT·横盘平台,-7.88,-8.56,0.75,0.3,6.97,False,12,2,-2.39,0.15,50.0,False,True,False
603392.SSE,万泰生物,2024-03-08,2024-03,炸板,-1.11,-1.38,-1.38,HIGH·新高贴顶,9.03,-1.2,10.36,0.07142857142857142,23.74,True,16,2,-5.54,1.09,44.0,False,False,False
603396.SSE,金辰股份,2024-01-08,2024-01,封D1负,-1.99,-4.06,-4.06,FLAT·横盘平台,-9.45,-9.45,0.0,1.0,9.29,False,4,3,-5.4,2.24,18.0,False,True,False
603400.SSE,华之杰,2026-08-04,2026-08,封D1负,0.98,-0.13,-0.13,DN·阴跌到点,-13.15,-13.15,0.0,1.0,10.65,False,4,2,-4.68,0.02,69.0,False,True,False
603407.SSE,长裕集团,2026-07-16,2026-07,封D1负,0.72,-9.99,-9.99,DN·阴跌到点,-34.1,-34.1,0.0,1.0,77.68,True,16,4,-7.45,0.02,65.0,False,True,False
603421.SSE,鼎信通讯,2025-09-30,2025-09,封D1正,1.0,0.5,0.5,DN·阴跌到点,-11.02,-11.02,0.0,1.0,11.97,False,6,2,-3.07,3.33,46.0,False,True,False
603456.SSE,九洲药业,2024-10-31,2024-10,炸板,-6.15,-9.14,-9.14,U·U型蹲,-11.37,-17.09,6.89,0.4,14.82,False,17,2,-1.71,1.2,118.0,False,False,False
603458.SSE,勘设股份,2024-08-09,2024-08,连板,7.81,10.07,25.52,MID·中位浅调,-9.34,-11.07,1.95,0.1,12.84,True,12,2,-1.5,0.56,30.0,True,True,True
603458.SSE,勘设股份,2026-01-14,2026-01,封D1负,-0.84,-2.44,-2.44,HIGH·新高贴顶,14.18,-4.02,18.96,0.0,21.46,True,9,2,-2.05,0.49,52.0,False,True,False
603488.SSE,展鹏科技,2023-12-11,2023-12,封D1负,-0.97,-2.12,-2.12,MID·中位浅调,-13.18,-17.91,5.76,0.36363636363636365,16.77,False,13,4,-2.84,0.95,27.0,False,True,False
603488.SSE,展鹏科技,2026-01-27,2026-01,封D1负,-0.09,-0.57,-0.57,DN·阴跌到点,-17.97,-17.97,0.0,1.0,20.46,False,10,2,-3.8,0.0,57.0,False,True,False
603499.SSE,翔港科技,2024-03-14,2024-03,封D1正,6.64,6.52,6.52,HIGH·新高贴顶,44.02,5.21,36.88,0.0,45.23,True,17,2,-5.75,1.26,51.0,False,True,False
603500.SSE,祥和实业,2026-06-25,2026-06,封D1负,0.0,-2.78,-2.78,DN·阴跌到点,-12.42,-12.42,0.0,1.0,19.69,True,12,3,-4.46,2.03,87.0,False,True,False
603500.SSE,祥和实业,2026-07-02,2026-07,炸板,-7.52,-13.44,-13.44,DN·阴跌到点,-15.54,-15.54,0.0,1.0,24.12,True,17,3,-2.24,1.72,130.0,False,False,False
603516.SSE,淳中科技,2024-03-08,2024-03,连板,1.6,10.0,14.89,HIGH·新高贴顶,15.86,7.98,7.3,0.0,12.39,True,10,2,-3.76,1.01,44.0,True,True,True
603516.SSE,淳中科技,2024-04-01,2024-04,封D1正,2.56,5.32,5.32,DN·阴跌到点,-6.25,-6.25,0.0,1.0,14.29,True,15,2,-2.42,1.08,56.0,False,True,False
603516.SSE,淳中科技,2024-12-06,2024-12,封D1正,0.22,4.58,4.58,HIGH·新高贴顶,-2.09,-6.41,4.61,0.6,5.98,False,7,2,-1.29,3.17,103.0,False,True,False
603516.SSE,淳中科技,2025-10-10,2025-10,炸板,-9.52,6.19,1.94,HIGH·新高贴顶,0.53,-7.16,8.29,0.0,19.13,True,14,4,-7.95,2.7,74.0,False,False,True
603516.SSE,淳中科技,2026-07-14,2026-07,封D1负,7.63,-10.0,-10.0,DN·阴跌到点,-26.37,-26.37,0.0,1.0,43.42,True,19,2,-6.94,0.55,25.0,False,True,False
603530.SSE,神马电力,2024-01-15,2024-01,炸板,-3.86,-4.42,-4.42,LB·L趴底,-22.16,-24.31,2.84,0.3333333333333333,18.9,False,8,5,-5.52,2.85,23.0,False,False,False
603530.SSE,神马电力,2024-06-06,2024-06,封D1负,1.1,-2.6,-2.6,HIGH·新高贴顶,0.15,-3.27,3.54,0.6,8.02,True,7,2,-4.15,0.18,13.0,False,True,False
603533.SSE,掌阅科技,2023-05-11,2023-05,炸板,-4.11,-1.95,-1.95,HIGH·新高贴顶,-2.55,-2.55,0.0,1.0,9.94,True,4,3,-1.71,3.81,26.0,False,False,False
603536.SSE,惠发食品,2023-12-25,2023-12,封D1负,2.0,-2.25,-2.25,DN·阴跌到点,-20.89,-20.89,0.0,1.0,25.1,False,14,8,-4.09,2.57,18.0,False,True,False
603538.SSE,美诺华,2026-04-02,2026-04,炸板,-8.16,-8.61,-8.61,FLAT·横盘平台,-7.68,-7.68,0.0,1.0,2.79,False,3,5,-2.71,2.0,49.0,False,False,False
603559.SSE,中通国脉,2026-07-10,2026-07,封D1负,2.51,-2.05,-2.05,DN·阴跌到点,-19.48,-19.48,0.0,1.0,12.53,False,5,2,-0.87,2.36,63.0,False,True,False
603567.SSE,珍宝岛,2026-08-04,2026-08,封D1负,2.1,-1.05,-1.05,HIGH·新高贴顶,0.5,-4.64,5.39,0.0,19.65,True,12,2,-1.78,1.3,69.0,False,True,False
603578.SSE,三星新材,2025-04-10,2025-04,封D1正,1.49,3.58,3.58,DN·阴跌到点,-23.09,-23.09,0.0,1.0,17.06,False,4,2,-5.94,1.54,87.0,False,True,False
603580.SSE,艾艾精工,2026-08-04,2026-08,封D1正,0.02,4.52,4.52,DN·阴跌到点,-15.65,-15.65,0.0,1.0,14.93,False,4,2,-7.56,0.0,69.0,False,True,False
603580.SSE,艾艾精工,2026-08-10,2026-08,封D1负,-1.99,-3.94,-3.94,U·U型蹲,-7.14,-15.65,10.08,0.3333333333333333,14.97,False,8,2,0.24,0.47,59.0,False,True,False
603580.SSE,艾艾精工,2026-08-17,2026-08,连板,3.01,10.0,16.82,U·U型蹲,-8.73,-15.65,8.2,0.18181818181818182,21.08,True,13,2,-1.45,1.79,51.0,True,True,True
603585.SSE,苏利股份,2024-12-04,2024-12,封D1正,4.3,1.64,1.64,FLAT·横盘平台,-4.32,-6.12,1.91,0.0,9.99,True,7,2,-3.62,0.47,92.0,False,True,False
603585.SSE,苏利股份,2025-06-12,2025-06,炸板,-6.37,-4.89,-4.89,HIGH·新高贴顶,-0.47,-0.47,0.0,1.0,4.01,True,4,2,-3.85,2.53,44.0,False,False,False
603598.SSE,引力传媒,2025-01-23,2025-01,封D1正,1.48,4.13,4.13,DN·阴跌到点,-11.17,-11.17,0.0,1.0,11.51,False,5,3,-7.05,1.04,36.0,False,True,False
603601.SSE,再升科技,2026-01-22,2026-01,封D1正,1.48,5.42,5.42,DN·阴跌到点,-30.81,-30.81,0.0,1.0,58.61,True,17,3,-0.43,1.4,72.0,False,True,False
603601.SSE,再升科技,2026-03-18,2026-03,封D1正,0.0,1.95,1.95,DN·阴跌到点,-17.82,-17.82,0.0,1.0,23.64,True,15,2,-7.2,0.0,33.0,False,True,False
603607.SSE,京华激光,2024-03-25,2024-03,封D1正,-0.25,1.87,1.87,HIGH·新高贴顶,-1.55,-7.02,5.88,0.5714285714285714,8.42,True,16,2,-2.34,1.94,44.0,False,True,False
603607.SSE,京华激光,2025-06-16,2025-06,炸板,-2.22,-6.31,-6.31,DN·阴跌到点,-20.85,-20.85,0.0,1.0,32.41,True,13,4,-8.94,0.57,39.0,False,False,False
603608.SSE,天创时尚,2023-06-07,2023-06,封D1正,1.9,2.95,2.95,MID·中位浅调,-21.78,-24.32,3.36,0.5714285714285714,29.26,False,9,2,-1.37,1.37,35.0,False,True,False
603608.SSE,天创时尚,2026-01-12,2026-01,封D1正,0.51,5.5,5.5,DN·阴跌到点,-13.3,-13.3,0.0,1.0,17.25,True,6,2,-4.08,1.4,79.0,False,True,False
603608.SSE,天创时尚,2026-02-11,2026-02,封D1负,-0.87,-1.83,-1.83,DN·阴跌到点,-13.28,-14.02,0.87,0.6666666666666666,15.44,False,14,2,-1.88,1.5,48.0,False,True,False
603610.SSE,麒盛科技,2024-12-25,2024-12,封D1正,-3.0,3.64,3.64,DN·阴跌到点,-12.74,-12.74,0.0,1.0,7.57,False,4,2,-1.06,3.26,62.0,False,True,False
603613.SSE,国联股份,2024-05-27,2024-05,封D1负,-1.35,-2.48,-2.48,DN·阴跌到点,-16.99,-16.99,0.0,1.0,27.08,True,16,2,-1.95,0.36,25.0,False,True,False
603616.SSE,韩建河山,2025-07-30,2025-07,封D1正,-6.51,4.48,4.48,HIGH·新高贴顶,1.36,-9.98,12.61,0.0,12.61,True,4,4,2.29,3.36,33.0,False,True,False
603616.SSE,韩建河山,2026-02-24,2026-02,封D1正,-0.54,7.66,7.66,DN·阴跌到点,-25.88,-25.88,0.0,1.0,23.67,False,5,5,-5.45,1.54,29.0,False,True,False
603616.SSE,韩建河山,2026-03-03,2026-03,封D1负,-5.88,-10.04,-10.04,U·U型蹲,-18.53,-25.88,9.91,0.375,23.67,False,10,5,-3.76,0.65,77.0,False,True,False
603616.SSE,韩建河山,2026-06-18,2026-06,封D1正,2.17,1.86,1.86,DN·阴跌到点,-19.48,-19.48,0.0,1.0,24.19,False,7,2,-2.98,0.5,67.0,False,True,False
603618.SSE,杭电股份,2026-02-26,2026-02,炸板,-7.75,9.01,10.09,HIGH·新高贴顶,0.4,-3.78,4.34,0.6,11.1,True,7,2,-4.18,3.16,61.0,False,False,True
603618.SSE,杭电股份,2026-05-06,2026-05,连板,4.92,10.0,19.97,FLAT·横盘平台,-10.03,-10.03,0.0,1.0,8.14,False,6,2,-4.11,0.95,69.0,True,True,True
603619.SSE,中曼石油,2026-02-24,2026-02,封D1正,0.66,3.25,3.25,U·U型蹲,-10.71,-19.26,10.6,0.2,16.88,False,12,2,-3.59,0.78,29.0,False,True,False
603626.SSE,科森科技,2025-09-16,2025-09,连板,3.28,9.98,8.89,DN·阴跌到点,-12.84,-12.84,0.0,1.0,34.14,True,17,6,-1.04,2.08,56.0,True,True,True
603626.SSE,科森科技,2025-10-15,2025-10,炸板,-4.46,-4.46,-4.46,DN·阴跌到点,-28.59,-28.59,0.0,1.0,26.03,False,13,3,-4.53,1.36,34.0,False,False,False
603626.SSE,科森科技,2026-03-12,2026-03,封D1负,-2.87,-4.39,-4.39,DN·阴跌到点,-16.89,-18.72,2.26,0.8666666666666667,28.3,True,17,2,-3.36,2.44,48.0,False,True,False
603628.SSE,清源股份,2024-06-21,2024-06,炸板,-11.68,-12.02,-12.02,LB·L趴底,-25.95,-26.4,0.6,0.5,35.04,False,20,2,0.07,0.0,12.0,False,False,False
603629.SSE,利通电子,2026-02-27,2026-02,连板,-2.92,10.0,-0.72,HIGH·新高贴顶,29.31,-2.77,33.0,0.09090909090909091,49.9,True,13,2,-0.93,1.01,52.0,True,True,True
603629.SSE,利通电子,2026-03-11,2026-03,封D1正,-1.19,1.69,1.69,FLAT·横盘平台,-10.81,-12.8,2.28,0.6,3.58,False,7,2,-1.26,0.36,49.0,False,True,False
603629.SSE,利通电子,2026-03-25,2026-03,封D1正,1.01,5.38,5.38,LB·L趴底,-11.48,-12.8,1.51,0.2,21.27,True,17,2,-0.99,0.35,74.0,False,True,False
603629.SSE,利通电子,2026-05-13,2026-05,封D1负,1.33,-1.34,-1.34,HIGH·新高贴顶,19.59,9.99,8.73,0.0,16.05,True,7,2,-3.57,4.0,50.0,False,True,False
603629.SSE,利通电子,2026-08-04,2026-08,连板,6.97,10.0,19.64,V·V末反,-21.33,-26.25,6.67,0.7142857142857143,38.27,True,9,2,-3.03,3.09,69.0,True,True,True
603629.SSE,利通电子,2026-08-13,2026-08,炸板,-2.77,4.72,8.79,HIGH·新高贴顶,5.96,4.94,0.96,0.75,7.77,True,6,2,0.96,0.61,86.0,False,False,True
603636.SSE,南威软件,2026-05-19,2026-05,封D1负,-0.95,-6.66,-6.66,HIGH·新高贴顶,3.15,-2.88,6.21,0.6,8.62,True,7,2,3.24,2.25,72.0,False,True,False
603648.SSE,畅联股份,2025-04-25,2025-04,封D1负,-4.52,-5.49,-5.49,HIGH·新高贴顶,-3.12,-5.85,2.91,0.0,10.33,True,11,2,-1.35,1.15,45.0,False,True,False
603656.SSE,泰禾智能,2024-01-09,2024-01,封D1负,6.02,-4.88,-4.88,MID·中位浅调,-10.34,-13.84,4.07,0.36363636363636365,10.76,False,13,2,0.27,1.46,29.0,False,True,False
603656.SSE,泰禾智能,2024-01-15,2024-01,封D1负,3.56,-1.6,-1.6,MID·中位浅调,-8.85,-13.84,5.79,0.26666666666666666,14.48,False,17,2,-4.6,1.49,23.0,False,True,False
603660.SSE,苏州科达,2024-03-25,2024-03,炸板,-6.4,-12.57,-12.57,DN·阴跌到点,-4.37,-4.37,0.0,1.0,11.85,True,15,2,-2.76,0.72,44.0,False,False,False
603661.SSE,恒林股份,2026-06-22,2026-06,封D1负,0.81,-0.5,-0.5,MID·中位浅调,-9.22,-12.69,3.97,0.17647058823529413,19.94,True,19,3,-3.45,2.2,75.0,False,True,False
603662.SSE,柯力传感,2024-11-19,2024-11,连板,5.62,10.01,8.66,DN·阴跌到点,-4.84,-4.84,0.0,1.0,11.3,True,10,2,-1.34,3.48,74.0,True,True,True
603662.SSE,柯力传感,2025-01-02,2025-01,炸板,-2.07,-4.84,-4.84,DN·阴跌到点,-19.35,-19.35,0.0,1.0,31.1,True,16,2,-3.88,1.01,39.0,False,False,False
603663.SSE,三祥新材,2024-05-06,2024-05,封D1正,1.01,3.36,3.36,U·U型蹲,-23.41,-30.95,10.93,0.23076923076923078,30.32,False,15,2,-8.97,1.23,47.0,False,True,False
603666.SSE,亿嘉和,2024-11-29,2024-11,炸板,-1.39,1.11,1.11,DN·阴跌到点,-23.98,-23.98,0.0,1.0,24.32,False,17,5,-2.14,0.56,75.0,False,False,False
603667.SSE,五洲新春,2026-01-16,2026-01,连板,3.22,10.0,5.44,HIGH·新高贴顶,5.34,5.34,0.0,1.0,12.11,True,10,3,-3.68,3.92,51.0,True,True,True
603667.SSE,五洲新春,2026-02-06,2026-02,封D1正,0.41,2.77,2.77,DN·阴跌到点,-12.71,-14.98,2.66,0.6666666666666666,19.77,True,14,2,-4.97,3.0,37.0,False,True,False
603678.SSE,火炬电子,2026-06-11,2026-06,封D1负,1.49,-6.07,-6.07,HIGH·新高贴顶,-3.98,-3.98,0.0,1.0,14.69,True,7,2,-5.6,3.82,63.0,False,True,False
603678.SSE,火炬电子,2026-06-15,2026-06,封D1正,6.86,5.83,5.83,HIGH·新高贴顶,-0.78,-3.98,3.32,0.7142857142857143,14.69,True,9,2,-6.07,1.41,83.0,False,True,False
603678.SSE,火炬电子,2026-06-24,2026-06,连板,5.9,10.0,16.38,HIGH·新高贴顶,5.94,-3.98,10.32,0.38461538461538464,23.86,True,15,2,-4.76,0.44,87.0,True,True,True
603678.SSE,火炬电子,2026-07-23,2026-07,炸板,-8.51,-13.16,-13.16,MID·中位浅调,-41.45,-43.42,3.48,0.8888888888888888,105.83,True,20,2,-5.92,3.81,41.0,False,False,False
603679.SSE,华体科技,2024-11-04,2024-11,连板,3.58,9.98,22.28,HIGH·新高贴顶,1.26,-1.54,2.84,0.0,13.49,True,13,2,-6.94,1.03,74.0,True,True,True
603681.SSE,永冠新材,2025-06-03,2025-06,封D1负,7.24,-2.63,-2.63,MID·中位浅调,-9.02,-9.98,1.07,0.0,10.02,False,4,3,-8.13,0.7,32.0,False,True,False
603681.SSE,永冠新材,2025-06-09,2025-06,炸板,-5.39,-8.05,-8.05,DN·阴跌到点,-10.31,-10.31,0.0,1.0,11.61,True,8,3,-5.06,0.17,44.0,False,False,False
603685.SSE,晨丰科技,2023-06-09,2023-06,封D1正,2.45,7.35,7.35,HIGH·新高贴顶,13.06,-2.27,15.68,0.0,16.4,True,16,2,-0.62,0.69,26.0,False,True,False
603686.SSE,福龙马,2025-01-20,2025-01,炸板,-3.25,-2.62,-2.62,U·U型蹲,-23.69,-30.75,10.2,0.35714285714285715,40.68,False,16,3,-3.37,2.5,47.0,False,False,False
603686.SSE,福龙马,2025-10-21,2025-10,封D1负,-0.44,-1.99,-1.99,MID·中位浅调,-18.38,-22.06,4.72,0.25,24.31,False,14,4,-2.48,0.0,66.0,False,True,False
603687.SSE,大胜达,2026-04-01,2026-04,封D1负,3.54,-1.34,-1.34,HIGH·新高贴顶,1.15,0.14,1.02,0.0,11.86,True,7,4,-7.57,2.3,44.0,False,True,False
603687.SSE,大胜达,2026-04-07,2026-04,封D1正,4.4,5.98,5.98,HIGH·新高贴顶,1.09,0.14,0.95,0.0,11.86,True,10,4,-7.92,1.36,26.0,False,True,False
603693.SSE,江苏新能,2025-03-31,2025-03,连板,0.0,9.99,8.78,DN·阴跌到点,-15.06,-15.06,0.0,1.0,17.02,False,4,2,-5.13,3.11,29.0,True,True,True
603693.SSE,江苏新能,2025-04-14,2025-04,封D1正,1.5,0.82,0.82,HIGH·新高贴顶,-2.34,-2.34,0.0,1.0,18.53,True,8,2,-7.37,0.76,64.0,False,True,False
603713.SSE,密尔克卫,2026-07-03,2026-07,封D1负,0.97,-1.11,-1.11,FLAT·横盘平台,-4.79,-5.92,1.21,0.5,7.7,True,6,2,-6.03,3.01,83.0,False,True,False
603716.SSE,塞力医疗,2024-07-29,2024-07,连板,0.46,10.02,5.08,FLAT·横盘平台,-9.37,-9.37,0.0,1.0,5.25,False,3,2,-4.99,1.13,44.0,True,True,True
603716.SSE,塞力医疗,2024-08-08,2024-08,封D1负,1.01,-2.59,-2.59,DN·阴跌到点,-11.34,-11.34,0.0,1.0,12.64,False,7,2,-6.08,1.04,42.0,False,True,False
603716.SSE,塞力医疗,2024-11-25,2024-11,连板,9.97,9.97,3.77,LB·L趴底,-11.72,-12.58,0.98,0.5,12.18,False,8,2,-6.49,1.94,60.0,True,True,True
603716.SSE,塞力医疗,2024-12-09,2024-12,封D1负,4.1,-2.9,-2.9,FLAT·横盘平台,-8.56,-11.08,2.83,0.2857142857142857,6.12,False,9,2,-0.77,2.19,94.0,False,True,False
603716.SSE,塞力医疗,2025-02-14,2025-02,连板,10.0,10.0,14.02,FLAT·横盘平台,-6.57,-6.57,0.0,1.0,6.46,False,4,2,-6.07,1.06,45.0,True,True,True
603716.SSE,塞力医疗,2025-03-03,2025-03,封D1正,-1.0,4.7,4.7,DN·阴跌到点,-14.71,-14.71,0.0,1.0,21.76,True,10,2,-5.31,0.31,32.0,False,True,False
603716.SSE,塞力医疗,2026-08-20,2026-08,封D1负,-3.12,-8.44,-8.44,MID·中位浅调,-4.26,-6.45,2.34,0.06666666666666667,21.47,True,17,2,-5.75,0.12,32.0,False,True,False
