vt_symbol,name,g2,n1_date,touch,seal,ret_d1,ret_bw
002657.SZSE,中科金财,yin2,2024-11-13,14:15,True,0.09995262908574132,0.19753671245855053
002657.SZSE,中科金财,yin2,2025-08-22,10:00,False,-0.0470006184291899,-0.0470006184291899
002658.SZSE,雪迪龙,yin2,2024-12-16,09:45,True,-0.049159120310478754,-0.049159120310478754
002663.SZSE,普邦股份,yang2,2024-12-02,09:45,True,-0.008968609865470878,-0.008968609865470878
002663.SZSE,普邦股份,yang2,2024-12-06,10:45,True,-0.05284552845528456,-0.05284552845528456
002663.SZSE,普邦股份,yin2,2026-04-16,09:45,False,-0.07563025210084018,-0.07563025210084018
002664.SZSE,信质集团,yin2,2025-05-15,10:30,True,0.0418470418470418,0.0418470418470418
002664.SZSE,信质集团,yin2,2025-05-28,10:45,False,-0.040452370595911225,-0.040452370595911225
002666.SZSE,德联集团,yin2,2025-01-23,09:45,True,-0.03238866396761131,-0.03238866396761131
002674.SZSE,兴业科技,yin2,2026-08-14,09:45,False,-0.03800702650910248,-0.03800702650910248
002676.SZSE,顺威股份,yin2,2024-10-25,09:45,True,0.09966216216216206,0.06587837837837829
002679.SZSE,福建金森,yang2,2025-11-12,09:45,False,0.006697923643670389,0.006697923643670389
002679.SZSE,福建金森,yang2,2025-11-13,10:00,False,-0.03148614609571787,-0.03148614609571787
002679.SZSE,福建金森,yang2,2025-11-17,14:45,True,-0.09988179669030739,-0.09988179669030739
002681.SZSE,奋达科技,yin2,2024-12-09,09:45,True,0.10034602076124566,0.08881199538638973
002685.SZSE,华东重机,yang2,2024-08-29,10:15,True,0.016077170418006492,0.016077170418006492
002685.SZSE,华东重机,yang2,2024-10-15,09:45,True,0.03516483516483526,0.03516483516483526
002685.SZSE,华东重机,yang2,2024-10-17,10:15,False,0.07528957528957547,0.33204633204633227
002685.SZSE,华东重机,yang2,2024-10-18,13:15,True,0.10053859964093359,0.23877917414721717
002686.SZSE,亿利达,yin2,2024-09-23,09:45,True,-0.028625954198473358,-0.028625954198473358
002687.SZSE,乔治白,yang2,2026-06-29,11:15,True,0.05432595573440646,0.05432595573440646
002687.SZSE,乔治白,yang2,2026-07-10,11:15,False,-0.061433447098976135,-0.061433447098976135
002692.SZSE,远程股份,yin2,2025-01-17,09:45,True,0.09940357852882697,0.09343936381709739
002703.SZSE,浙江世宝,yang2,2026-09-01,10:00,True,-0.033991228070175294,-0.033991228070175294
002709.SZSE,天赐材料,yin2,2024-10-25,10:30,True,0.0016025641025640969,0.0016025641025640969
002709.SZSE,天赐材料,yang2,2024-11-05,13:15,True,0.024269440316988522,0.024269440316988522
002709.SZSE,天赐材料,yin2,2025-09-15,09:45,True,-0.0314526588845655,-0.0314526588845655
002709.SZSE,天赐材料,yang2,2025-09-29,09:45,True,0.015429635541367448,0.015429635541367448
002713.SZSE,东易日盛,yin2,2024-10-24,09:45,True,0.09976247030878849,0.16389548693586709
002713.SZSE,东易日盛,yin2,2024-12-05,15:00,True,0.0996376811594204,0.11050724637681175
002713.SZSE,东易日盛,yang2,2024-12-13,14:00,False,-0.10477657935285067,-0.10477657935285067
002713.SZSE,东易日盛,yang2,2024-12-19,13:45,True,-0.06745362563237767,-0.06745362563237767
002716.SZSE,湖南白银,yang2,2025-08-05,10:15,False,-0.011857707509881354,-0.011857707509881354
002718.SZSE,友邦吊顶,yang2,2024-11-05,11:00,True,-0.03343239227340278,-0.03343239227340278
002718.SZSE,友邦吊顶,yang2,2024-12-10,14:30,False,-0.03198976327575176,-0.03198976327575176
002718.SZSE,友邦吊顶,yin2,2025-02-06,09:45,False,-0.13959804454101032,-0.13959804454101032
002721.SZSE,金一文化,yin2,2026-08-26,10:00,True,-0.029220779220779147,-0.029220779220779147
002721.SZSE,金一文化,yin2,2026-09-01,10:15,True,-0.037735849056603765,-0.037735849056603765
002727.SZSE,一心堂,yin2,2025-06-12,09:45,True,-0.014084507042253502,-0.014084507042253502
002735.SZSE,王子新材,yin2,2025-04-01,11:00,True,-0.04283216783216781,-0.04283216783216781
002735.SZSE,王子新材,yin2,2026-01-07,10:00,False,0.00047415836889519447,0.00047415836889519447
002739.SZSE,儒意电影,yang2,2026-08-10,13:15,True,0.019133937562940462,0.019133937562940462
002741.SZSE,光华科技,yin2,2026-06-09,13:15,True,0.00847756976333458,0.00847756976333458
002741.SZSE,光华科技,yin2,2026-06-12,11:30,False,0.07239223428759467,0.35899967094438945
002741.SZSE,光华科技,yang2,2026-06-15,09:45,True,0.1000306842589751,0.26725989567351927
002743.SZSE,富煌钢构,yin2,2025-01-16,09:45,True,-0.03161397670549082,-0.03161397670549082
002747.SZSE,埃斯顿,yin2,2026-06-18,10:15,True,0.018904109589040985,0.018904109589040985
002747.SZSE,埃斯顿,yin2,2026-06-30,10:30,True,0.09991963568175732,0.0902759174926333
002747.SZSE,埃斯顿,yin2,2026-07-03,09:45,True,0.028143846325664468,0.028143846325664468
002757.SZSE,南兴股份,yang2,2025-02-07,13:45,False,-0.04206098843322825,-0.04206098843322825
002757.SZSE,南兴股份,yin2,2025-02-13,09:45,False,-0.03890853966649821,-0.03890853966649821
002757.SZSE,南兴股份,yang2,2025-02-17,09:45,True,0.09990439770554493,0.07074569789674934
002757.SZSE,南兴股份,yin2,2025-03-26,14:45,True,-0.054216867469879415,-0.054216867469879415
002762.SZSE,金发拉比,yang2,2025-04-10,10:15,True,-0.005208333333333259,-0.005208333333333259
002769.SZSE,普路通,yang2,2024-12-11,10:00,True,0.09978540772532196,-0.0021459227467810482
002769.SZSE,普路通,yin2,2025-01-03,11:00,False,-0.12384716732542811,-0.12384716732542811
002771.SZSE,真视通,yin2,2026-04-16,09:45,True,0.008165487207403288,0.008165487207403288
002771.SZSE,真视通,yin2,2026-06-09,10:00,True,-0.05437352245862892,-0.05437352245862892
002772.SZSE,众兴菌业,yin2,2025-09-26,13:30,True,0.029585798816567976,0.029585798816567976
002775.SZSE,文科股份,yin2,2024-12-31,09:45,True,-0.012987012987013102,-0.012987012987013102
002777.SZSE,久远银海,yang2,2024-11-05,13:15,True,-0.016010385114669012,-0.016010385114669012
002779.SZSE,中坚科技,yang2,2024-12-20,10:00,True,0.09995483968086694,0.10055697726930601
002779.SZSE,中坚科技,yang2,2025-01-08,14:30,True,0.06788657633747719,0.06788657633747719
002779.SZSE,中坚科技,yang2,2025-01-10,10:45,False,-0.11652794292508917,-0.11652794292508917
002782.SZSE,可立克,yin2,2026-05-19,11:15,True,0.10003624501631037,0.02210945994925706
002782.SZSE,可立克,yang2,2026-06-16,10:00,True,-0.039299610894941606,-0.039299610894941606
002787.SZSE,华源控股,yin2,2026-05-06,10:15,True,0.07919400187441439,0.07919400187441439
002787.SZSE,华源控股,yin2,2026-05-12,09:45,True,0.0712328767123287,0.0712328767123287
002787.SZSE,华源控股,yang2,2026-05-20,11:00,True,-0.07665010645848125,-0.07665010645848125
002787.SZSE,华源控股,yang2,2026-06-25,09:45,True,0.07020435069215547,0.07020435069215547
002792.SZSE,通宇通讯,yang2,2024-11-20,11:30,True,0.10029850746268654,0.05373134328358198
002792.SZSE,通宇通讯,yang2,2026-01-05,14:45,False,0.008303172237598577,0.008303172237598577
002792.SZSE,通宇通讯,yang2,2026-01-23,10:45,True,0.0590377611654207,0.0590377611654207
002792.SZSE,通宇通讯,yang2,2026-08-06,09:45,True,0.09997042295178926,0.008577343981070573
002792.SZSE,通宇通讯,yin2,2026-08-12,11:00,True,0.040959310158986906,0.040959310158986906
002796.SZSE,世嘉科技,yin2,2026-01-21,11:15,False,0.005211590577444136,0.005211590577444136
002796.SZSE,世嘉科技,yang2,2026-01-27,10:45,True,-0.011708672355626226,-0.011708672355626226
002802.SZSE,洪汇新材,yang2,2024-11-14,09:45,True,-0.04470938897168397,-0.04470938897168397
002805.SZSE,丰元股份,yin2,2026-06-30,09:45,True,0.011542497376705096,0.011542497376705096
002806.SZSE,华锋股份,yin2,2026-06-04,09:45,True,-0.0435203094777562,-0.0435203094777562
002806.SZSE,华锋股份,yin2,2026-06-15,09:45,True,0.09989373007438895,0.10414452709883104
002809.SZSE,红墙股份,yang2,2026-01-26,10:45,False,-0.08916323731138553,-0.08916323731138553
002809.SZSE,红墙股份,yang2,2026-01-29,14:45,False,0.03721244925575107,0.03721244925575107
002809.SZSE,红墙股份,yang2,2026-01-30,14:30,False,-0.10962396430847665,-0.10962396430847665
002810.SZSE,山东赫达,yang2,2026-01-20,10:15,True,-0.01658090337335616,-0.01658090337335616
002811.SZSE,郑中设计,yin2,2025-01-15,10:30,True,-0.06442577030812335,-0.06442577030812335
002811.SZSE,郑中设计,yang2,2025-01-20,09:45,True,-0.0450928381962864,-0.0450928381962864
002811.SZSE,郑中设计,yin2,2025-02-12,09:45,True,0.03727865796831309,0.03727865796831309
002812.SZSE,恩捷股份,yin2,2024-10-25,13:15,False,-0.0035881865857023687,-0.0035881865857023687
002821.SZSE,凯莱英,yang2,2026-04-28,09:45,True,-0.020773804927021522,-0.020773804927021522
002824.SZSE,和胜股份,yin2,2026-04-15,10:15,True,-0.028359216745442284,-0.028359216745442284
002824.SZSE,和胜股份,yin2,2026-05-07,13:15,True,-0.019112874143526914,-0.019112874143526914
002826.SZSE,易明医药,yin2,2025-08-11,13:30,True,0.008329679964927728,0.008329679964927728
002826.SZSE,易明医药,yin2,2025-08-14,13:15,False,-0.048492257538712225,-0.048492257538712225
002827.SZSE,高争民爆,yin2,2024-09-06,10:45,False,-0.04621212121212115,-0.04621212121212115
002828.SZSE,贝肯能源,yang2,2026-03-09,09:45,False,-0.15365703749231718,-0.15365703749231718
002829.SZSE,星网宇达,yin2,2024-08-27,10:15,False,-0.14326375711574957,-0.14326375711574957
002830.SZSE,名雕股份,yin2,2026-06-30,10:45,True,0.044534412955465674,0.044534412955465674
002835.SZSE,同为股份,yin2,2024-12-18,13:15,True,0.009368836291913096,0.009368836291913096
002837.SZSE,英维克,yin2,2025-08-06,10:00,False,-0.06496674057649665,-0.06496674057649665
002837.SZSE,英维克,yang2,2025-08-12,14:45,False,0.035234289865601065,0.035234289865601065
002837.SZSE,英维克,yang2,2025-08-18,13:15,True,-0.03903133903133915,-0.03903133903133915
002838.SZSE,道恩股份,yin2,2025-03-14,10:30,True,-0.004590163934426239,-0.004590163934426239
002838.SZSE,道恩股份,yin2,2025-03-19,09:45,True,0.019927536231884257,0.019927536231884257
002842.SZSE,翔鹭钨业,yin2,2026-03-27,11:00,True,0.020223362511318843,0.020223362511318843
002842.SZSE,翔鹭钨业,yin2,2026-05-13,10:00,True,-0.04434978702079673,-0.04434978702079673
002842.SZSE,翔鹭钨业,yin2,2026-06-25,10:15,True,0.014588601439408766,0.014588601439408766
002842.SZSE,翔鹭钨业,yin2,2026-07-02,10:30,True,-0.10005979669124976,-0.10005979669124976
002846.SZSE,英联股份,yin2,2025-09-09,14:00,True,0.018893387314439902,0.018893387314439902
002848.SZSE,高斯贝尔,yang2,2024-11-20,10:00,True,-0.003960396039603853,-0.003960396039603853
002848.SZSE,高斯贝尔,yin2,2024-11-29,10:15,True,0.10027598896044165,-0.0009199632014719183
002850.SZSE,科达利,yin2,2024-10-18,14:30,False,-0.010479810952429891,-0.010479810952429891
002851.SZSE,麦格米特,yin2,2024-12-26,11:15,True,-0.034965034965035,-0.034965034965035
002851.SZSE,麦格米特,yin2,2025-01-07,10:00,True,0.07519950890116656,0.07519950890116656
002851.SZSE,麦格米特,yin2,2026-07-09,14:00,True,0.013785324895043471,0.013785324895043471
002853.SZSE,皮阿诺,yin2,2025-01-23,09:45,False,0.017513134851138368,0.017513134851138368
002861.SZSE,瀛通通讯,yin2,2024-08-28,09:45,True,0.023255813953488413,0.023255813953488413
002861.SZSE,瀛通通讯,yang2,2024-09-10,09:45,True,-0.021987686895338587,-0.021987686895338587
002861.SZSE,瀛通通讯,yang2,2025-04-14,09:45,True,-0.04129129129129139,-0.04129129129129139
002865.SZSE,钧达股份,yang2,2024-10-31,10:15,True,0.006257822277847325,0.006257822277847325
002865.SZSE,钧达股份,yang2,2025-12-26,09:45,True,0.057043921997448566,0.057043921997448566
002865.SZSE,钧达股份,yin2,2026-01-06,13:30,True,0.07469380714162499,0.07469380714162499
002865.SZSE,钧达股份,yang2,2026-01-08,11:00,True,0.031081278272289348,0.031081278272289348
002865.SZSE,钧达股份,yin2,2026-01-29,10:30,False,-0.07138251819102881,-0.07138251819102881
002865.SZSE,钧达股份,yin2,2026-02-03,09:45,True,0.036926147704590795,0.036926147704590795
002865.SZSE,钧达股份,yin2,2026-02-27,09:45,True,-0.02840542285345382,-0.02840542285345382
002866.SZSE,传艺科技,yang2,2024-09-12,14:15,True,-0.03232916972814104,-0.03232916972814104
002869.SZSE,金溢科技,yin2,2024-10-29,10:30,True,0.06825938566552914,0.06825938566552914
002871.SZSE,伟隆股份,yin2,2025-08-22,13:15,True,-0.0021703743895821193,-0.0021703743895821193
002871.SZSE,伟隆股份,yin2,2025-09-03,10:00,True,-0.05927134312126159,-0.05927134312126159
002875.SZSE,安奈儿,yang2,2024-10-15,10:45,True,-0.057219251336898425,-0.057219251336898425
002875.SZSE,安奈儿,yin2,2024-10-17,10:00,False,-0.06188757091284158,-0.06188757091284158
002875.SZSE,安奈儿,yang2,2024-10-25,13:30,False,-0.0526079136690647,-0.0526079136690647
002877.SZSE,智能自控,yang2,2024-11-29,15:00,True,0.00988142292490135,0.00988142292490135
002877.SZSE,智能自控,yin2,2024-12-09,10:30,True,0.007684918347742542,0.007684918347742542
002878.SZSE,元隆雅图,yin2,2025-01-07,11:15,True,0.043222003929273,0.043222003929273
002878.SZSE,元隆雅图,yang2,2025-01-09,14:45,True,-0.09988584474885842,-0.09988584474885842
002878.SZSE,元隆雅图,yang2,2025-01-14,13:15,True,0.04451038575667665,0.04451038575667665
002878.SZSE,元隆雅图,yin2,2025-06-05,09:45,True,-0.05980603448275856,-0.05980603448275856
002878.SZSE,元隆雅图,yin2,2025-06-09,09:45,True,-0.024479166666666607,-0.024479166666666607
002878.SZSE,元隆雅图,yin2,2025-06-11,13:45,True,0.09999999999999987,0.2203883495145631
002882.SZSE,金龙羽,yin2,2025-05-23,14:45,True,0.018423307626392438,0.018423307626392438
002882.SZSE,金龙羽,yang2,2025-06-04,10:30,False,-0.07848944835246208,-0.07848944835246208
002882.SZSE,金龙羽,yang2,2026-08-24,09:45,True,-0.06649831649831661,-0.06649831649831661
002885.SZSE,京泉华,yin2,2025-10-21,10:30,False,-0.08191126279863481,-0.08191126279863481
002885.SZSE,京泉华,yin2,2025-10-31,09:45,False,-0.011865035224323361,0.2591768631813127
002896.SZSE,中大力德,yang2,2025-02-17,14:30,False,0.032244438186426416,0.032244438186426416
002896.SZSE,中大力德,yang2,2025-07-21,09:45,True,0.0007929315813319793,0.0007929315813319793
002896.SZSE,中大力德,yang2,2025-08-06,10:15,True,0.09101504556050011,0.09101504556050011
002897.SZSE,意华股份,yang2,2026-06-18,10:00,True,-0.02789256198347112,-0.02789256198347112
002899.SZSE,英派斯,yang2,2025-01-09,14:45,True,-0.059275053304904124,-0.059275053304904124
002900.SZSE,哈三联,yin2,2025-05-21,10:15,True,-0.020381328073635796,-0.020381328073635796
002900.SZSE,哈三联,yang2,2025-06-10,09:45,True,-0.06886227544910173,-0.06886227544910173
002900.SZSE,哈三联,yin2,2025-06-27,13:15,True,-0.01384083044982698,-0.01384083044982698
002900.SZSE,哈三联,yin2,2026-07-27,09:45,True,0.03508771929824572,0.03508771929824572
002900.SZSE,哈三联,yin2,2026-08-04,09:45,True,0.025000000000000133,0.025000000000000133
002900.SZSE,哈三联,yin2,2026-08-07,10:00,True,0.10014836795252213,0.08160237388724023
002900.SZSE,哈三联,yin2,2026-08-17,13:15,False,-0.07184846505551923,-0.07184846505551923
002900.SZSE,哈三联,yin2,2026-08-19,09:45,True,-0.021113243761996192,-0.021113243761996192
002902.SZSE,铭普光磁,yin2,2026-04-13,13:45,True,-0.019106217616580268,-0.019106217616580268
002902.SZSE,铭普光磁,yang2,2026-05-08,09:45,True,0.05030403537866235,0.05030403537866235
002902.SZSE,铭普光磁,yin2,2026-05-13,13:45,False,-0.04352078239608803,-0.04352078239608803
002902.SZSE,铭普光磁,yin2,2026-05-15,09:45,False,-0.0990006971880083,-0.0990006971880083
002903.SZSE,宇环数控,yin2,2026-03-13,11:15,True,-0.02223654527876251,-0.02223654527876251
002903.SZSE,宇环数控,yin2,2026-05-12,11:00,False,-0.030931949710636508,-0.030931949710636508
002903.SZSE,宇环数控,yin2,2026-06-02,13:15,True,0.018711018711018657,0.018711018711018657
002907.SZSE,华森制药,yang2,2026-08-25,10:00,True,0.029224904701397714,0.029224904701397714
002913.SZSE,奥士康,yin2,2026-03-18,10:30,True,-0.03024351924587587,-0.03024351924587587
002916.SZSE,深南电路,yang2,2024-10-18,14:45,False,-0.011836913634370894,-0.011836913634370894
002918.SZSE,蒙娜丽莎,yin2,2025-01-02,09:45,True,-0.018072289156626398,-0.018072289156626398
002918.SZSE,蒙娜丽莎,yang2,2025-01-08,10:30,True,-0.043609022556390986,-0.043609022556390986
002919.SZSE,名臣健康,yin2,2024-09-05,11:00,True,-0.016064257028112428,-0.016064257028112428
002923.SZSE,润都股份,yin2,2025-04-23,09:45,False,-0.05506607929515417,-0.05506607929515417
002925.SZSE,盈趣科技,yin2,2025-09-29,09:45,True,-0.03134040501446478,-0.03134040501446478
002926.SZSE,华西证券,yin2,2024-10-16,10:00,True,-0.06336405529953903,-0.06336405529953903
002929.SZSE,润建股份,yang2,2026-05-13,09:45,True,-0.010025062656641603,-0.010025062656641603
002929.SZSE,润建股份,yin2,2026-05-15,10:15,False,0.004184538131603688,0.004184538131603688
002929.SZSE,润建股份,yin2,2026-07-10,10:00,False,-0.08039579468150915,-0.08039579468150915
002931.SZSE,锋龙股份,yang2,2026-06-08,10:00,True,0.04771341463414647,0.04771341463414647
002931.SZSE,锋龙股份,yang2,2026-06-16,10:45,True,0.056713928273561365,0.056713928273561365
002931.SZSE,锋龙股份,yang2,2026-06-18,09:45,False,-0.102367854580244,-0.102367854580244
002938.SZSE,鹏鼎控股,yin2,2026-06-02,11:00,False,-0.0472420163631565,-0.0472420163631565
002938.SZSE,鹏鼎控股,yang2,2026-06-17,10:30,True,0.0075623897151499975,0.0075623897151499975
002940.SZSE,昂利康,yin2,2025-07-31,11:30,True,0.09999999999999987,0.13111888111888104
002940.SZSE,昂利康,yin2,2025-08-25,10:15,True,-0.04926285508809769,-0.04926285508809769
002940.SZSE,昂利康,yin2,2026-05-11,11:30,False,-0.058555997725980746,-0.058555997725980746
002940.SZSE,昂利康,yin2,2026-05-13,11:00,True,0.09991765028822397,0.18665934669228657
002940.SZSE,昂利康,yin2,2026-05-21,09:45,True,-0.09989047097480819,-0.09989047097480819
002943.SZSE,宇晶股份,yin2,2026-01-27,13:15,True,0.004545454545454408,0.004545454545454408
002943.SZSE,宇晶股份,yin2,2026-02-03,09:45,True,0.05054863765257056,0.05054863765257056
002949.SZSE,华阳国际,yin2,2024-12-20,09:45,True,-0.09985935302390991,-0.09985935302390991
002949.SZSE,华阳国际,yin2,2024-12-30,14:00,True,-0.0506126798082045,-0.0506126798082045
002949.SZSE,华阳国际,yin2,2026-08-28,10:30,True,-0.035511363636363646,-0.035511363636363646
002949.SZSE,华阳国际,yin2,2026-09-04,13:15,True,,
002951.SZSE,金时科技,yin2,2025-08-21,09:45,True,-0.02894736842105272,-0.02894736842105272
002951.SZSE,金时科技,yin2,2026-07-27,10:00,True,0.04305442729488207,0.04305442729488207
002953.SZSE,日丰股份,yang2,2025-08-26,11:00,True,0.04365345869711201,0.04365345869711201
002953.SZSE,日丰股份,yin2,2025-08-29,14:45,True,-0.04534161490683242,-0.04534161490683242
002953.SZSE,日丰股份,yin2,2026-08-25,10:30,False,-0.06493506493506496,-0.06493506493506496
002957.SZSE,科瑞技术,yin2,2026-04-17,10:00,True,0.04328910158799215,0.04328910158799215
002957.SZSE,科瑞技术,yang2,2026-05-28,11:00,True,0.0012911555842478606,0.0012911555842478606
002957.SZSE,科瑞技术,yin2,2026-06-02,09:45,True,-0.008696956065377126,-0.008696956065377126
