vt_symbol,name,g4,n1_date,h,lim3,vr_d0,vr_d1,gap_d1,bias10,tseg,B,ret_bw,A_B
603778.SSE,国晟科技,yang4,2025-11-27,3,True,0.4214055947873846,0.9437455293753402,0.012333965844402384,22.486926205694346,早,0.1252371916508539,0.24383301707779892,0.11859582542694502
603811.SSE,诚意药业,yin2,2025-07-14,2,False,0.7721404165119591,3.5163964153995333,0.021758839528558394,6.7143962848297045,早,0.1260199456029012,0.15049864007252944,0.024478694469628248
603811.SSE,诚意药业,yin2,2025-08-04,2,False,1.599816893361139,1.9543476646524982,0.0832713754646841,10.4359963872239,早,0.15018587360594804,0.1598513011152416,0.009665427509293556
603823.SSE,百合花,yin2,2026-08-17,2,False,0.5852117165656919,0.5851947686732348,0.04878985785631973,12.356478950246053,早,0.16532206428479945,0.06633371750544237,-0.09898834677935708
603839.SSE,安正时尚,yin2,2025-05-15,2,False,1.4204358151519432,4.574087531251893,0.030927835051546282,13.053613053613056,午,0.048600883652430094,0.038291605301914444,-0.01030927835051565
603859.SSE,能科科技,yang2,2024-11-01,4,True,2.6503140950525337,0.7645519148434292,0.06978798586572421,12.53044385903872,早,0.2098056537102473,0.37853356890459366,0.16872791519434638
603893.SSE,瑞芯微,yang2,2024-10-18,2,False,1.2810668339194649,1.562228098721686,0.026576936238165816,17.158893491914995,午,0.09501539865404363,0.04710847496292914,-0.04790692369111449
603893.SSE,瑞芯微,yang2,2025-01-07,2,False,0.9732478335895289,1.3975813708125147,0.01965146459028544,0.028743891922955456,中,0.14701520207638108,0.19280682239525415,0.04579162031887307
603900.SSE,莱绅通灵,yin2,2024-07-16,2,False,1.1327069315202238,1.8777789491308905,0.06172839506172845,2.6832875554616775,,0.06172839506172845,0.028806584362139898,-0.03292181069958855
603900.SSE,莱绅通灵,yang2,2025-05-20,3,True,0.6668696613107477,1.7336218614523946,0.07874015748031482,14.887567846988903,早,0.1439820022497187,0.2879640044994374,0.1439820022497187
603906.SSE,龙蟠科技,yang2,2025-06-24,2,False,1.034275737382437,1.5808149338397979,0.04268292682926833,3.4555267400294465,午,0.11788617886178865,0.06571815718157192,-0.052168021680216725
603918.SSE,金桥信息,yin2,2023-05-17,3,True,0.6887477141517762,1.2134379532647648,0.021523178807947074,4.000459163175107,,0.12141280353200878,0.19205298013245042,0.07064017660044164
603929.SSE,亚翔集成,yin2,2025-12-22,2,False,0.934422730521339,1.364474204553833,0.03595368677635591,12.799010173219694,午,0.12299410928295762,0.08968108876701208,-0.033313020515945535
603929.SSE,亚翔集成,yang2,2026-01-05,2,False,0.5361319709466946,0.6798783289529305,0.03664921465968596,5.252084001282453,早,0.12651118514992876,0.11756306520704429,-0.00894811994288447
603929.SSE,亚翔集成,yang2,2026-06-24,2,False,0.6701885467122963,0.2918772582881221,0.10000862515094022,5.325314776794632,早,0.1040193203381059,0.124935311367949,0.020915991029843095
603958.SSE,哈森股份,yin2,2026-08-20,3,True,1.9787114320547687,1.344150553272764,0.07066381156316925,16.662503122658002,早,0.15149892933618858,0.1916488222698074,0.040149892933618814
603978.SSE,深圳新星,yang2,2024-10-21,2,False,1.5867990678054427,1.1639402898908437,-0.005298013245033095,6.993552044214546,早,0.10397350993377508,0.13973509933774841,0.03576158940397334
603980.SSE,吉华集团,yin2,2025-06-09,2,False,3.6499453461181908,5.121794007191664,0.050000000000000044,8.310768589877116,午,0.09999999999999987,0.05769230769230771,-0.04230769230769216
603985.SSE,恒润股份,yin4,2023-11-06,2,False,1.1023016967815193,0.7049946660103243,0.0,4.351606113297346,,0.20412190309142741,0.04121903091427326,-0.16290287217715416
603988.SSE,中电电机,yin2,2026-08-05,2,False,1.2060806300187132,1.09095900240267,0.06537530266343827,11.33275824886779,尾,0.06585956416464911,0.08571428571428585,0.019854721549636745
603989.SSE,艾华集团,yang2,2026-06-16,4,True,0.8505630172296839,0.6743418059251116,0.0,6.531664440786389,午,0.16793002915451916,0.2950437317784258,0.12711370262390664
603989.SSE,艾华集团,yin4,2026-06-24,2,False,0.7869406361908418,0.43623471289852755,0.08493655341792872,30.568397423906358,早,0.10192386410151455,0.14613180515759305,0.044207941056078504
605005.SSE,合兴股份,yin2,2025-06-03,2,False,2.1090042342777573,0.24170117284337103,0.10004547521600737,24.53984255536048,早,0.21009549795361537,0.03683492496589369,-0.17326057298772168
605011.SSE,杭州热电,yang4,2023-05-19,5,True,1.5540115756043964,0.9735989699025578,-0.03992172211350287,36.81392235609102,,0.12720156555772988,0.5064579256360078,0.3792563600782779
605069.SSE,正和生态,yang2,2025-03-24,3,True,1.7476459328526635,1.3154950189848984,0.06466729147141503,5.112796768791261,尾,0.06841611996251173,0.08903467666354259,0.020618556701030855
605099.SSE,共创草坪,yang4,2025-06-09,2,False,1.4809371091451438,1.3469019976190215,0.10004977600796416,39.84894364971632,早,0.1575410652065703,0.11075161772025899,-0.04678944748631131
605122.SSE,四方新材,yin4,2025-07-21,2,False,1.0509499357142016,1.0825973439740906,0.04201680672268915,-1.5026104673373175,早,0.1635423400129281,-0.007756948933419605,-0.17129928894634772
605138.SSE,盛泰集团,yin2,2025-05-13,3,True,1.585282421341456,3.0712668004054575,0.049857549857549976,12.952534191472242,早,0.1253561253561255,0.11965811965811968,-0.005698005698005826
605151.SSE,西上海,yang2,2025-06-30,3,True,1.414120311088946,0.39305811432367055,0.10000000000000009,9.983559158682453,早,0.2097938144329896,0.08865979381443312,-0.12113402061855649
605162.SSE,新中港,yin2,2023-06-21,2,False,3.210637156797342,2.895453347552156,0.019436345966958424,8.64745011086474,,0.12730806608357637,0.14577259475218662,0.01846452866861026
605169.SSE,洪通燃气,yin4,2025-08-12,2,False,1.7714148331182287,1.0940077420739198,0.04952698942682243,29.644325806218895,早,0.16638842515303298,-0.01001669449081799,-0.17640511964385097
605178.SSE,时空科技,yin4,2024-07-16,2,False,1.5010731048713228,2.418448948703033,0.07044410413476254,5.937702790395849,,0.03369065849923425,-0.009954058192955695,-0.043644716692189944
605179.SSE,一鸣食品,yang4,2026-08-10,4,True,0.7821955091857564,1.0897749927302924,0.023885350318471277,23.43980343980343,早,0.1066878980891719,0.2703025477707006,0.16361464968152872
605179.SSE,一鸣食品,yin4,2026-08-17,2,False,0.9618556095790615,1.241460410888329,0.0,28.519644099447117,早,-0.009971509971509973,-0.009971509971509973,0.0
605188.SSE,国光连锁,yang4,2025-05-16,2,False,1.5066061844953074,1.4022349884141874,0.02554470323065372,18.332147937411115,尾,0.12246431254695711,0.07287753568745292,-0.04958677685950419
605208.SSE,永茂泰,yang2,2025-03-06,2,False,0.5120607065152131,0.9488884935208414,-0.019607843137254832,27.08018154311651,早,0.11344537815126055,0.15756302521008414,0.044117647058823595
605255.SSE,天普股份,yang2,2025-12-29,2,False,0.7750795531788188,0.3146459210584288,0.04944500504540872,23.951695111350134,早,-0.009989909182643752,-0.009989909182643752,0.0
605303.SSE,园林股份,yang4,2025-09-12,2,False,3.124883208891561,3.1076493943025794,0.0023419203747074846,5.791266646020432,尾,0.10362997658079642,0.10889929742388782,0.005269320843091396
605358.SSE,立昂微,yin2,2026-01-05,2,False,1.7818801325102136,1.4679465458024734,0.03394255874673635,5.80110497237567,中,0.14099216710182794,0.08355091383812008,-0.05744125326370786
605577.SSE,龙版传媒,yin2,2023-10-13,2,False,1.0908643255601917,2.9008360603574856,0.0,14.635251472587218,,0.011857707509881354,-0.006324110671936722,-0.018181818181818077
605588.SSE,冠石科技,yin4,2023-09-28,3,True,0.8589713517070446,1.4690121280693205,0.04688493324856968,2.845747723892189,,0.09631277813096006,0.15368722186904016,0.057374443738080094
605598.SSE,上海港湾,yang2,2025-08-07,3,True,3.4495477689498553,0.551988392427283,0.05103189493433402,13.913229322504783,午,0.21013133208255175,0.08930581613508459,-0.12082551594746715
